LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,UTIL_1,UTIL_2,UTIL_3,UTIL_4,UTIL_5,UTIL_6,UTIL_AVG,PAY_RATIO_1,PAY_RATIO_2,PAY_RATIO_3,PAY_RATIO_4,PAY_RATIO_5,PAYRATIO_AVG,MAX_DELAY,SUM_DELAYS,NUM_MONTHS_LATE,WORSENING,BILL_TREND,HEADROOM,BILL_STD,PAYAMT_STD,default
50000,2,1,2,22,-1,-1,-1,-1,-1,-1,586,297,3674,1392,3085,3450,297,3675,1392,3086,3492,3721,0.01172,0.00594,0.07348,0.02784,0.0617,0.069,0.041613333333333336,1.0,1.0002721829069134,1.0,1.00032414910859,1.0121739130434784,1.0025540490117961,-1,0,0,0,-2864,49414,1504.1427680465263,1428.743328943306,1.0
110000,1,2,1,36,2,2,2,2,2,2,57135,55648,59518,57964,66995,65762,0,4803,0,10000,0,7195,0.5194090909090909,0.5058909090909091,0.5410727272727273,0.5269454545454545,0.6090454545454546,0.5978363636363636,0.5500333333333334,0.0,0.08069827615175242,0.0,0.14926487051272483,0.0,0.045992629332895454,2,12,6,0,-8627,52865,4735.701370089405,4340.157447220858,1.0
50000,2,2,1,48,0,0,0,0,0,0,10929,13262,14273,14555,14860,15155,2526,1237,519,538,541,560,0.21858,0.26524,0.28546,0.2911,0.2972,0.3031,0.27677999999999997,0.1904690091992158,0.08666713374903665,0.03565784953624184,0.03620457604306864,0.03569778950841306,0.0769392716071952,0,0,0,0,-4226,39071,1566.929353863792,804.1008435928087,0.0
190000,1,2,2,56,0,0,0,0,0,0,105046,85715,66984,67864,68156,67958,2777,2458,2411,2405,2595,3000,0.5528736842105263,0.45113157894736844,0.3525473684210526,0.35717894736842104,0.3587157894736842,0.3576736842105263,0.4050201754385965,0.03239806334947209,0.03669533022811418,0.03552693622539196,0.03528669522859323,0.03818534977486095,0.035618474961286485,0,0,0,0,37088,84954,15532.401004566764,238.70958645740782,0.0
500000,2,2,1,38,0,0,0,0,0,0,242546,184601,189136,172674,20253,29576,7000,8000,9000,791,10000,7000,0.485092,0.369202,0.378272,0.345348,0.040506,0.059152,0.27959533333333336,0.03791962123715473,0.04229760595550292,0.052121338475972064,0.039055942329531426,0.3381119826886665,0.10190129813736552,0,0,0,0,212970,257454,92216.51288281652,3241.7402990780533,0.0
180000,2,1,1,45,-1,2,-1,-1,-1,-1,1560,316,316,316,316,316,0,316,316,316,316,316,0.008666666666666666,0.0017555555555555556,0.0017555555555555556,0.0017555555555555556,0.0017555555555555556,0.0017555555555555556,0.002907407407407407,0.0,1.0,1.0,1.0,1.0,0.8,2,2,1,0,1244,178440,507.86087333704546,129.0064597865807,1.0
230000,2,1,1,53,-1,-1,-2,-2,-2,-2,10000,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,,,,,,,-1,0,0,1,10000,220000,4082.48290463863,0.0,0.0
330000,2,2,1,31,-1,0,-1,-1,-1,-1,1732,1349,1366,1383,1383,1383,1000,1400,1400,1383,1383,851,0.005248484848484849,0.004087878787878788,0.004139393939393939,0.004190909090909091,0.004190909090909091,0.004190909090909091,0.004341414141414142,0.7412898443291327,1.0248901903367496,1.0122921185827911,1.0,1.0,0.9556944306497346,0,0,0,0,349,328268,147.27208379956693,245.32869107926751,0.0
350000,2,1,2,32,0,0,0,0,0,0,87611,87325,90539,92941,99930,108411,3300,5116,5000,10000,10000,10000,0.25031714285714285,0.2495,0.25868285714285716,0.2655457142857143,0.2855142857142857,0.3097457142857143,0.2698842857142857,0.03778986544517607,0.05650603607285258,0.053797570501716144,0.10007004903432402,0.09224156220309747,0.06808101665143326,0,0,0,0,-20800,262389,8246.816688880624,3095.328092464513,0.0
100000,1,1,2,27,0,0,0,0,0,0,70204,63931,65119,61153,64976,66309,4000,2276,2377,5000,2411,2384,0.70204,0.63931,0.65119,0.61153,0.64976,0.66309,0.6528200000000001,0.06256745553800191,0.034951396673781845,0.03886972020996517,0.07695148978084215,0.03636007178512721,0.049940026797543655,0,0,0,0,3895,29796,2975.730498549894,1149.3677682389857,0.0
450000,2,1,2,46,-2,-2,-2,-2,-2,-2,2656,1861,-30,3332,873,1110,1861,0,3362,873,1110,4688,0.005902222222222222,0.0041355555555555555,-6.666666666666667e-05,0.007404444444444444,0.00194,0.0024666666666666665,0.00363037037037037,1.0,,1.0090036014405763,1.0,1.0,1.002250900360144,-2,0,0,0,1546,447344,1233.029548172576,1741.2676608341026,0.0
50000,2,3,1,45,1,2,0,0,0,0,49768,47191,49422,49586,30023,28373,0,3000,1500,5000,2000,2000,0.99536,0.94382,0.98844,0.99172,0.60046,0.56746,0.8478766666666666,0.0,0.06070171178827243,0.030250473924091477,0.16653898677680445,0.07048954992422374,0.06559614448267842,2,3,2,1,21395,232,10277.497894267197,1665.8331248957682,0.0
90000,2,2,2,24,0,0,-2,-1,-1,-2,3386,-63,0,1176,0,0,0,780,1176,0,0,0,0.037622222222222224,-0.0007,0.0,0.013066666666666667,0.0,0.0,0.008331481481481481,,,1.0,,,1.0,0,0,0,2,3386,86614,1376.8399204942696,520.3306640973603,0.0
230000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,1024,0,0,0,0,1024,0,0,0,0,0.0,0.0,0.004452173913043478,0.0,0.0,0.0,0.0007420289855072463,,1.0,,,,1.0,-2,0,0,0,0,230000,418.04624943499573,418.04624943499573,0.0
120000,2,2,2,24,0,0,0,0,0,0,29161,29891,30893,32804,32213,31891,1500,1500,2401,1155,1460,1086,0.24300833333333333,0.24909166666666666,0.2574416666666667,0.27336666666666665,0.2684416666666667,0.2657583333333333,0.25951805555555557,0.05018232912916931,0.04855468876444502,0.07319229362272893,0.03585508956011548,0.04578094133141011,0.050713068481573774,0,0,0,0,-2730,90839,1415.743538451321,469.4865280282279,0.0
80000,2,2,1,39,0,0,-1,-1,-1,-1,44002,43156,22478,5011,4674,0,2300,22478,5011,4674,0,0,0.550025,0.53945,0.280975,0.0626375,0.058425,0.0,0.24858541666666664,0.05329502270831402,1.0,1.0,1.0,,0.7633237556770784,0,0,0,1,44002,35998,19889.275405772496,8480.06076432632,0.0
70000,1,2,2,38,0,0,2,0,0,0,27000,31809,29776,30148,29918,29399,5600,0,1500,1057,2000,1035,0.38571428571428573,0.4544142857142857,0.42537142857142857,0.4306857142857143,0.4274,0.4199857142857143,0.42392857142857143,0.17605080323178973,0.0,0.04975454424837469,0.03532990173139916,0.06802952481376917,0.06583295480506655,2,2,1,0,-2399,43000,1554.267415858674,1945.336132051905,0.0
30000,1,3,1,53,1,2,2,2,2,2,18361,20250,19637,21705,21059,23716,2500,0,2403,0,3000,0,0.6120333333333333,0.675,0.6545666666666666,0.7235,0.7019666666666666,0.7905333333333333,0.6929333333333334,0.12345679012345678,0.0,0.11071181755355909,0.0,0.126496879743633,0.07213309748412977,2,11,6,-1,-5355,11639,1843.4797530756882,1457.0408939582537,1.0
50000,2,2,2,27,0,0,0,0,0,0,33944,29194,27862,21229,20178,19275,1513,2000,2000,1000,1000,1000,0.67888,0.58388,0.55724,0.42458,0.40356,0.3855,0.5056066666666666,0.05182571761320819,0.07178235589692054,0.09421074944651185,0.049558925562493805,0.05188067444876784,0.06385168459358044,0,0,0,0,14669,16056,5925.403704952656,492.0652057061814,0.0
60000,1,2,2,30,-1,-1,2,-1,-1,-1,921,1498,749,749,58852,6295,1498,0,749,58852,6295,0,0.01535,0.024966666666666668,0.012483333333333334,0.012483333333333334,0.9808666666666667,0.10491666666666667,0.19184444444444446,1.0,0.0,1.0,1.0,1.0,0.8,2,2,1,0,-5374,59079,23291.313802932345,23447.806129074565,0.0
30000,2,2,2,23,-2,-2,-2,-2,-2,-2,318,0,0,0,0,0,0,0,0,0,0,0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0017666666666666666,,,,,,,-2,0,0,0,318,29682,129.82295636750843,0.0,0.0
150000,1,2,1,43,0,0,0,0,0,0,153249,154049,156523,159653,162866,157759,7900,6500,5700,5700,5700,5334,1.02166,1.0269933333333334,1.0434866666666667,1.0643533333333333,1.0857733333333333,1.0517266666666667,1.0489988888888888,0.05128238417646333,0.04152744325115159,0.03570242964429106,0.0349980965947466,0.03613106066848801,0.03992828286702812,0,0,0,0,-4510,-3249,3585.9748140033926,944.2065452007839,0.0
500000,2,1,1,46,0,0,0,0,0,-1,196606,64144,49722,67909,61613,16932,10000,10000,20025,10000,20000,18000,0.393212,0.128288,0.099444,0.135818,0.123226,0.033864,0.15230866666666668,0.15589922673983536,0.20111821728812196,0.29487991282451514,0.162303409994644,1.1811953697141506,0.3990792273122534,0,0,0,1,179674,303394,61867.99013598767,5169.149269141554,0.0
240000,2,1,2,28,-1,2,2,-1,-1,-2,5018,2300,0,2500,0,0,0,200,2500,0,0,0,0.020908333333333334,0.009583333333333333,0.0,0.010416666666666666,0.0,0.0,0.0068180555555555555,0.0,,1.0,,,0.5,2,4,2,1,5018,234982,2032.4764861288472,1007.4720839804942,1.0
50000,1,2,1,36,0,0,0,0,0,0,47606,48653,50144,47838,48914,50442,1815,2306,2000,2000,2500,1700,0.95212,0.97306,1.00288,0.95676,0.97828,1.00884,0.9786566666666667,0.03730499660863667,0.04598755583918315,0.041807767883272715,0.04088808929958703,0.04956187304230601,0.04311005653459712,0,0,0,0,-2836,2394,1164.673072869235,300.2290792045301,0.0
290000,2,2,1,39,0,0,0,0,2,2,296002,284025,278422,283034,284430,294131,12000,11600,12628,8000,16600,4000,1.020696551724138,0.979396551724138,0.9600758620689656,0.9759793103448275,0.9807931034482759,1.0142448275862068,0.9885310344827586,0.04224980195405334,0.04166337430231806,0.04461654783524241,0.028126428295186866,0.05643743774032659,0.04261871802542545,2,4,2,-2,1871,-6002,6870.462488071673,4316.050354973476,1.0
50000,2,1,2,25,1,2,2,2,2,2,47054,48008,48913,49847,50840,49502,2000,2000,2000,1900,1900,1600,0.94108,0.96016,0.97826,0.99694,1.0168,0.99004,0.9805466666666668,0.04165972337943676,0.04088892523460021,0.040122775693622485,0.037372147915027534,0.03838228758434003,0.039685171961405405,2,11,6,-1,-2448,2946,1351.227540670581,154.91933384829667,1.0
60000,2,2,3,29,0,0,0,-1,-1,-1,4134,3596,3801,694,531,531,1200,1000,2694,531,531,681,0.0689,0.05993333333333333,0.06335,0.011566666666666666,0.00885,0.00885,0.03690833333333333,0.3337041156840934,0.26308866087871613,3.881844380403458,1.0,1.0,1.2957274313932534,0,0,0,1,3603,55866,1793.8935029705638,822.640970695398,0.0
10000,1,2,2,40,0,0,0,0,0,0,9649,10084,9421,9997,9799,10163,1500,1200,1137,329,500,251,0.9649,1.0084,0.9421,0.9997,0.9799,1.0163,0.9852166666666666,0.14875049583498612,0.12737501326823056,0.11373412023607082,0.03357485457699765,0.049198071435599726,0.09452651107037698,0,0,0,0,-514,351,283.31919572571616,524.3146955789052,1.0
20000,2,2,1,46,0,0,0,0,0,0,10640,11252,12277,12287,12140,11990,1185,1600,1000,243,240,619,0.532,0.5626,0.61385,0.61435,0.607,0.5995,0.5882166666666667,0.10531461073586917,0.13032499796367192,0.0813868316106454,0.0200164744645799,0.020016680567139282,0.07141191906838114,0,0,0,0,-1350,9360,671.5160956125077,544.7152467115272,0.0
30000,1,2,2,27,0,0,0,2,0,0,25081,26358,29319,28510,29813,30179,2000,3700,0,2000,910,917,0.8360333333333333,0.8786,0.9773,0.9503333333333334,0.9937666666666667,1.0059666666666667,0.9403333333333334,0.0758782912208817,0.1261980285821481,0.0,0.06708482876597457,0.030153417939626892,0.05986291330172626,2,2,1,0,-5098,4919,2048.7555247027403,1283.0978788333596,0.0
110000,1,1,2,26,0,0,0,0,0,0,57861,47409,47743,45654,26525,22937,2191,1525,18236,1500,2000,1000,0.5260090909090909,0.4309909090909091,0.4340272727272727,0.41503636363636365,0.24113636363636365,0.20851818181818182,0.3759530303030303,0.04621485371975785,0.03194185535052259,0.3994392605248171,0.05655042412818096,0.0871953612067838,0.12426835098601248,0,0,0,0,34924,52139,13620.12129779565,6786.895480753086,0.0
20000,1,1,2,24,-1,-1,-1,0,0,-2,4720,0,20200,20000,0,0,0,20200,0,0,0,0,0.236,0.0,1.01,1.0,0.0,0.0,0.37433333333333335,,1.0,0.0,,,0.5,0,0,0,1,4720,15280,9939.993293089621,8246.615467370031,0.0
150000,2,1,2,26,0,0,0,0,0,0,24242,20263,21332,22371,22700,23184,1700,1700,1700,1000,1000,1000,0.16161333333333333,0.13508666666666666,0.14221333333333333,0.14914,0.15133333333333332,0.15456,0.1489911111111111,0.0838967576370725,0.07969248078004876,0.07599123865719011,0.04405286343612335,0.04313319530710835,0.06535330716350861,0,0,0,0,1058,125758,1399.2886287920255,383.40579025361626,0.0
200000,2,2,2,39,-2,-2,-2,-2,-2,-2,2880,0,0,0,2894,210,0,0,0,2894,210,2595,0.0144,0.0,0.0,0.0,0.01447,0.00105,0.004986666666666666,,,,1.0,1.0,1.0,-2,0,0,0,2670,197120,1465.9940882099993,1395.7263939134584,0.0
220000,1,2,2,30,1,2,2,2,2,2,105348,106432,102996,100198,100357,95471,4268,3251,2900,5000,0,105300,0.4788545454545455,0.4837818181818182,0.46816363636363634,0.45544545454545454,0.4561681818181818,0.4339590909090909,0.46272878787878796,0.040100721587492484,0.0315643325954406,0.028942693466935468,0.04982213497812808,0.0,0.03008597652559933,2,11,6,-1,9877,114652,4004.4734318842306,41764.67087104442,1.0
100000,2,3,2,53,0,0,0,0,0,0,101503,29880,31119,58653,59477,60695,1538,1777,29103,2283,2334,2290,1.01503,0.2988,0.31119,0.58653,0.59477,0.60695,0.5688783333333333,0.05147255689424364,0.057103377357884254,0.496189453224899,0.03838458563814584,0.03845456792157509,0.13632090820734957,0,0,0,0,40808,-1503,26108.554325482415,11051.415500589354,0.0
60000,1,1,2,36,1,2,2,2,2,2,28504,27747,32577,31754,34228,35128,0,5300,0,3000,1600,1000,0.4750666666666667,0.46245,0.54295,0.5292333333333333,0.5704666666666667,0.5854666666666667,0.5276055555555555,0.0,0.1626914694416306,0.0,0.08764754002570994,0.04554771122751082,0.05917734413897028,2,11,6,-1,-6624,31496,2991.427663619274,2041.9761670173002,1.0
480000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,3,0,480000,0.0,0.0,0.0
150000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,3,0,150000,0.0,0.0,0.0
150000,2,1,1,33,2,2,2,2,2,2,105610,106885,108706,105470,111687,113747,4500,5000,0,8000,4000,4700,0.7040666666666666,0.7125666666666667,0.7247066666666667,0.7031333333333334,0.74458,0.7583133333333333,0.7245611111111111,0.042101323852738924,0.045995621216860155,0.0,0.0716287481980893,0.035165762613519475,0.03897829117624157,2,12,6,0,-8137,44390,3396.1193981759043,2566.4502073226877,1.0
200000,1,1,2,33,0,0,0,0,2,0,197272,196700,194403,197746,190198,192015,8600,7700,11100,0,5600,5640,0.98636,0.9835,0.972015,0.98873,0.95099,0.960075,0.9736116666666667,0.043721403152008134,0.03960844225654954,0.05613261456616063,0.0,0.029164388198838632,0.033725369634711386,2,2,1,0,5257,2728,3080.770855916854,3762.6586345295796,1.0
140000,2,2,2,24,2,2,2,2,2,2,50643,51916,52903,53652,52201,55497,2400,2400,2200,0,4300,2200,0.36173571428571427,0.37082857142857145,0.37787857142857145,0.3832285714285714,0.3728642857142857,0.39640714285714285,0.3771571428571429,0.046228522998690194,0.0453660472941043,0.041004995153955115,0.0,0.0774816656756221,0.04201624622447434,2,12,6,0,-4854,89357,1661.5176195274005,1364.917579929279,1.0
260000,1,4,1,42,0,0,0,0,0,0,204017,182048,63074,262317,201344,191829,8000,7100,200140,6500,6000,6500,0.7846807692307692,0.7001846153846154,0.2425923076923077,1.0089115384615384,0.7744,0.7378038461538462,0.7080955128205129,0.04394445420987871,0.11256619209182865,0.7629699943198497,0.032283057851239666,0.03127785684124924,0.19660831106280918,0,0,0,0,12188,55983,65609.72823420828,78925.53452463911,0.0
20000,2,3,2,22,1,2,0,0,2,2,18590,17838,18680,19788,22265,21629,0,1307,1580,3100,0,1000,0.9295,0.8919,0.934,0.9894,1.11325,1.08145,0.9899166666666668,0.0,0.0699678800856531,0.07984637153830604,0.13923197844150012,0.0,0.057809246013091856,2,7,4,-1,-3039,1410,1788.2694055054083,1155.7064938815565,1.0
230000,2,2,2,28,-1,-1,-1,-1,-1,-1,7539,6500,6500,45914,1465,600,6500,6500,45914,1465,600,958,0.032778260869565215,0.02826086956521739,0.02826086956521739,0.19962608695652173,0.006369565217391304,0.0026086956521739132,0.04965072463768116,1.0,1.0,1.0,1.0,1.0,1.0,-1,0,0,0,6939,222461,17143.426853073066,17644.568891493684,0.0
70000,2,2,2,32,2,0,0,0,0,0,67955,58404,50036,36908,29439,19494,3007,1794,2000,967,1000,870,0.9707857142857143,0.8343428571428572,0.7148,0.5272571428571429,0.42055714285714285,0.2784857142857143,0.6243714285714285,0.05148619957537155,0.0358541849868095,0.05418879375745096,0.0328475831380142,0.051297835231353235,0.04513491933779989,2,2,1,2,48461,2045,18330.82181463777,833.1426448494079,1.0
360000,2,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,3,0,360000,0.0,0.0,1.0
50000,1,2,1,38,0,0,0,0,0,0,48797,47153,43238,17253,16307,16651,1864,1811,594,587,1000,1000,0.97594,0.94306,0.86476,0.34506,0.32614,0.33302,0.6313300000000001,0.039530888808771446,0.04188445348998566,0.03442879499217527,0.03599681118538051,0.06005645306588193,0.04237948030843896,0,0,0,0,32146,1203,16347.805892534936,568.7704868105119,0.0
420000,2,1,1,29,-2,-1,-1,-1,-1,-1,3020,2916,1985,6850,1822,4249,2916,1985,6860,1822,4249,444,0.007190476190476191,0.006942857142857143,0.004726190476190476,0.01630952380952381,0.004338095238095238,0.010116666666666666,0.008270634920634921,1.0,1.0,1.0014598540145985,1.0,1.0,1.0002919708029196,-1,0,0,-1,-1229,416980,1868.7806363152058,2254.107628308817,0.0
500000,1,1,1,56,-1,-1,-1,-1,-1,-1,22981,97007,32109,56370,36918,35017,97345,32189,56436,36918,35017,23547,0.045962,0.194014,0.064218,0.11274,0.073836,0.070034,0.09346733333333333,1.0034842846392529,1.0024915132828802,1.0011708355508249,1.0,1.0,1.0014293266945917,-1,0,0,0,-12036,477019,26951.67751118039,26975.007000308018,0.0
410000,1,2,1,54,-1,-1,-1,2,-1,-1,1413,1701,6566,5206,986,986,1710,7064,430,990,990,990,0.0034463414634146343,0.0041487804878048784,0.016014634146341463,0.012697560975609756,0.002404878048780488,0.002404878048780488,0.006852845528455284,1.0052910052910053,1.0758452634785258,0.08259700345754899,1.0040567951318458,1.0040567951318458,0.8343693724981543,2,2,1,0,427,408587,2436.54646306338,2499.933999128777,0.0
130000,1,2,1,39,3,2,-1,-1,-1,0,130819,124946,10212,2486,5170,6823,0,10252,2486,5170,3039,2386,1.0063,0.961123076923077,0.07855384615384615,0.019123076923076923,0.03976923076923077,0.052484615384615387,0.35955897435897427,0.0,1.0039169604386995,1.0,1.0,0.4454052469588158,0.689864441479503,3,5,2,3,123996,-819,62927.89480561595,3527.1225902520973,0.0
350000,1,1,1,40,0,0,-1,-1,0,0,63200,6470,630,20682,20902,16754,4150,630,20902,5000,2000,3000,0.18057142857142858,0.018485714285714286,0.0018,0.05909142857142857,0.05972,0.04786857142857143,0.06125619047619047,0.6414219474497682,1.0,1.0106372691229089,0.2392115587025165,0.1193744777366599,0.6021290506023707,0,0,0,0,46446,286800,22017.616598230306,7487.484891470566,0.0
310000,2,1,1,35,0,0,0,0,0,0,143072,153378,176904,174117,125526,108107,30000,30000,10054,10000,10000,5000,0.4615225806451613,0.4947677419354839,0.570658064516129,0.5616677419354839,0.4049225806451613,0.34873225806451613,0.4737118279569892,0.19559519618198176,0.16958350291683624,0.05774278215223097,0.07966477064512531,0.09250094813471837,0.11901744000617853,0,0,0,0,34965,166928,27053.10812211171,11137.3763816559,0.0
280000,2,2,2,24,-1,-1,-1,-1,-1,0,316,316,3861,316,10800,9099,316,3861,316,10800,382,5000,0.0011285714285714287,0.0011285714285714287,0.013789285714285714,0.0011285714285714287,0.03857142857142857,0.03249642857142857,0.014707142857142858,1.0,1.0,1.0,1.0,0.04198263545444554,0.808396527090889,0,0,0,-1,-8783,279684,4751.655416799496,4138.848942238248,0.0
90000,1,2,2,29,0,0,0,0,0,0,51864,53135,53759,56397,87349,55700,2098,1680,20000,5000,4833,2000,0.5762666666666667,0.5903888888888889,0.5973222222222222,0.6266333333333334,0.9705444444444444,0.6188888888888889,0.6633407407407407,0.03948433236096735,0.031250581298015216,0.3546287923116478,0.057241639858498665,0.08676840215439856,0.11387474959670552,0,0,0,0,-3836,38136,13646.79163271231,7045.916162335929,0.0
170000,1,3,1,45,-1,0,0,0,0,0,34778,40441,40937,34090,34894,36829,10000,5000,2000,2000,3000,2000,0.2045764705882353,0.23788823529411765,0.24080588235294118,0.20052941176470587,0.20525882352941177,0.21664117647058823,0.21761666666666668,0.24727380628570014,0.12213889635293255,0.05866823115283074,0.05731644408780879,0.08145754704173341,0.11337098498420113,0,0,0,-1,-2051,135222,3006.996868416505,3162.2776601683795,0.0
260000,1,1,2,49,-1,-1,-1,-1,-1,-1,316,316,4866,316,316,4843,316,4866,316,316,4843,316,0.0012153846153846154,0.0012153846153846154,0.018715384615384616,0.0012153846153846154,0.0012153846153846154,0.018626923076923076,0.007033974358974358,1.0,1.0,1.0,1.0,1.0,1.0,-1,0,0,0,-4527,259684,2343.6826079199946,2343.6826079199946,0.0
100000,2,3,1,44,2,2,0,0,0,2,12724,12228,13255,13959,14921,14539,0,1529,1233,1195,0,1300,0.12724,0.12228,0.13255,0.13959,0.14921,0.14539,0.13604333333333335,0.0,0.11535269709543569,0.08833010960670536,0.08008846592051472,0.0,0.05675425452453116,2,6,3,0,-1815,87276,1051.1246675188754,688.4979060728266,1.0
60000,1,2,1,57,0,0,0,0,0,0,59617,47807,35136,34163,27197,26528,3099,3000,5005,2000,4001,3016,0.9936166666666667,0.7967833333333333,0.5856,0.5693833333333334,0.4532833333333333,0.4421333333333333,0.6401333333333333,0.06482314305436443,0.08538251366120218,0.1465035272077979,0.07353752252086627,0.15082177322074788,0.10421369593299575,0,0,0,0,33089,383,12912.860349279706,1027.8433246365908,0.0
130000,2,2,2,26,0,0,0,0,0,0,84133,84458,62441,48175,29874,15525,2758,2741,2175,1874,1525,0,0.6471769230769231,0.649676923076923,0.4803153846153846,0.3705769230769231,0.2298,0.11942307692307692,0.41616153846153847,0.032655284283312415,0.043897439182588364,0.045147898287493514,0.06273013322621677,0.09822866344605476,0.056531883685133164,0,0,0,0,68608,45867,28295.571575778424,1024.9438521206905,0.0
150000,1,2,2,28,0,0,0,0,0,0,129151,101260,94545,93810,82668,64924,3501,3516,3003,2578,2300,2300,0.8610066666666667,0.6750666666666667,0.6303,0.6254,0.55112,0.4328266666666667,0.6292866666666667,0.03457436302587399,0.037188640330001584,0.032011512631915574,0.031184980887405043,0.03542603659663607,0.03407710669436645,0,0,0,0,64227,20849,21267.509642645044,560.0266660317762,0.0
230000,2,1,2,24,0,0,0,0,0,0,69158,73712,68831,61534,25914,36313,8149,2214,5904,5542,15502,5000,0.30068695652173916,0.32048695652173914,0.29926521739130435,0.2675391304347826,0.1126695652173913,0.15788260869565218,0.24308840579710145,0.11055187757759931,0.032165739274454826,0.0959469561543212,0.21386123331017984,0.42689945749456115,0.17588505276222327,0,0,0,0,32845,160842,19873.62447734853,4556.772121432744,0.0
